2017-03-26 08:47:09 UTC,23.1
2017-03-26 09:02:09 UTC,23.1
2017-03-26 09:17:09 UTC,23.2
2017-03-26 09:32:09 UTC,23.2
2017-03-26 09:47:09 UTC,23.2
2017-03-26 10:02:09 UTC,23.3
2017-03-26 10:17:09 UTC,23.3
2017-03-26 10:32:09 UTC,23.4
2017-03-26 10:47:09 UTC,23.4
2017-03-26 11:02:09 UTC,23.4
2017-03-26 11:17:09 UTC,23.4
2017-03-26 11:32:09 UTC,23.4
2017-03-26 11:47:09 UTC,23.4
2017-03-26 12:02:09 UTC,23.2
2017-03-26 12:17:09 UTC,22.9
2017-03-26 12:32:09 UTC,22.8
2017-03-26 12:47:09 UTC,22.7
2017-03-26 13:02:09 UTC,22.6
2017-03-26 13:17:09 UTC,22.5
2017-03-26 13:32:09 UTC,22.5
2017-03-26 13:47:09 UTC,22.5
2017-03-26 14:02:09 UTC,22.8
2017-03-26 14:17:09 UTC,23.0
2017-03-26 14:32:09 UTC,23.1
2017-03-26 14:47:09 UTC,22.9
2017-03-26 15:02:09 UTC,22.7
2017-03-26 15:17:09 UTC,22.7
2017-03-26 15:32:09 UTC,22.9
2017-03-26 15:47:09 UTC,23.0
2017-03-26 16:02:09 UTC,22.8
2017-03-26 16:17:09 UTC,22.7
2017-03-26 16:32:09 UTC,22.9
2017-03-26 16:47:09 UTC,22.9
2017-03-26 17:02:09 UTC,22.8
2017-03-26 17:17:09 UTC,22.8
2017-03-26 17:32:09 UTC,22.9
2017-03-26 17:47:09 UTC,22.9
2017-03-26 18:02:09 UTC,22.8
2017-03-26 18:17:09 UTC,22.8
2017-03-26 18:32:09 UTC,22.9
2017-03-26 18:47:09 UTC,22.8
2017-03-26 19:02:09 UTC,22.8
2017-03-26 19:17:09 UTC,22.9
2017-03-26 19:32:09 UTC,22.9
2017-03-26 19:47:09 UTC,22.9
2017-03-26 20:02:09 UTC,22.8
2017-03-26 20:17:09 UTC,22.9
2017-03-26 20:32:09 UTC,22.9
2017-03-26 20:47:09 UTC,22.9
2017-03-26 21:02:09 UTC,22.9
2017-03-26 21:17:09 UTC,22.9
2017-03-26 21:32:09 UTC,22.9
2017-03-26 21:47:09 UTC,22.6
2017-03-26 22:02:09 UTC,22.4
2017-03-26 22:17:09 UTC,22.3
2017-03-26 22:32:09 UTC,22.2
2017-03-26 22:47:09 UTC,22.1
2017-03-26 23:02:09 UTC,22.1,,,,,,,,,,,2017-03-25 00:02:09 PM20080 - Config. sample rate (15min)
2017-03-26 23:17:09 UTC,22.0,,,,,,,,,,,2017-03-25 00:02:09 PM20080 - Config. resolution (.1 digits)
2017-03-26 23:32:09 UTC,21.9,,,,,,,,,,,2017-03-25 00:02:09 PM20080 - Configuration marker (Start)
2017-03-26 23:47:09 UTC,21.9,,,,,,,,,,,2017-03-26 23:47:09 PM20080 - Configuration marker (End)
