2017-03-06 13:32:09 +01:00,1.3,,,,,,,,,,,2017-03-06 13:32:09 PM20080 - measurement starts 
2017-04-07 14:46:29 +01:00,3.4,,,,,,,,,,,2017-04-07 14:46:29 PM20080 - Configuration marker (Start) 
2017-04-07 14:46:29 +01:00,3.4,,,,,,,,,,,2017-04-07 14:46:29 PM20080 - Configuration marker (End) 
2017-04-07 13:32:09 +01:00,2.4,,,,,,,,,,,2017-04-07 13:32:09 PM20080 - measurement ends 
